senseId	entryId	lemma	partOfSpeech	synsetId	subcat
awn4-sb33ae53ef63e	awn4-e206456238d2d	ضَيَّقَ	v	awn4-00419690-v	
awn4-sb33b8679c76f	awn4-eaf88aa82a8be	مُنْحَرِف جِنْسِيًّا	s	awn4-01602091-s	
awn4-sb33bbaa61b2b	awn4-eee1537432539	باريسي	n	awn4-09728146-n	
awn4-sb33be5389b07	awn4-ed1924c7ca43f	هَوَائِيّ	a	awn4-00069175-a	
awn4-sb33c64eb4237	awn4-e60d1d8c2bb9e	خطأ القدم	n	awn4-00072520-n	
awn4-sb33c94bef549	awn4-e13f8c3200136	معدن	n	awn4-14649636-n	
awn4-sb33cd39560f0	awn4-ead34ef60e5e0	سبرنكلز	n	awn4-07619791-n	
awn4-sb33cf5c6923e	awn4-e31f2c03686a9	أَرْخَى	v	awn4-01478166-v	
awn4-sb33d1994be15	awn4-ecb0da697ea8e	فاحش	a	awn4-00686462-a	
awn4-sb33d3cc788c9	awn4-ec6a47c881cef	طباخ بطيء	n	awn4-03138529-n	
awn4-sb33d4de9f5e7	awn4-e6ec1351f9443	16 PF	n	awn4-06487604-n	
awn4-sb33dbef07b54	awn4-e12b58bfde037	ثَقِيل	s	awn4-01349386-s	
awn4-sb33df3b6c24e	awn4-e675a315d33b4	عَكَسَ	v	awn4-00138328-v	
awn4-sb33e24f9f971	awn4-e30ffbf2be53d	مستشار الملكة	n	awn4-10520409-n	
awn4-sb33e2e511e75	awn4-eb62b1230d336	فَجَّرَ	v	awn4-01993576-v	
awn4-sb33ea7e0fcf0	awn4-e4ddd01f24e3c	قاع	n	awn4-09240545-n	
awn4-sb33f1c526bba	awn4-eded49c1ec04e	مُطَعَّمٌ	s	awn4-01961240-s	
awn4-sb33f8dc652f2	awn4-ee06168dd8646	ختمية الخشخاش العنقودية	n	awn4-12196115-n	
awn4-sb33ffba6f778	awn4-e27596025e659	شركس	n	awn4-08505685-n	
awn4-sb340680bd65b	awn4-e27b30e121e08	نَفَّذَ (توقيعاً)	v	awn4-00999704-v	
awn4-sb340c74bbda7	awn4-e5f8f021d9269	أغابانثوس	n	awn4-12449420-n	
awn4-sb34125195f32	awn4-e1821bbaf4763	وينستون-سالم	n	awn4-09151997-n	
awn4-sb341af7a77a6	awn4-e4a9e5d5af492	معدي	a	awn4-02743923-a	
awn4-sb341f6f7f86c	awn4-e2ac146408452	عظم درزي	n	awn4-05618674-n	
awn4-sb34238a91cc4	awn4-e249609902b86	نبذة	n	awn4-06481365-n	
awn4-sb34294ca1e34	awn4-e5c2cfa6c2762	ضَرَبَ	v	awn4-00643334-v	
awn4-sb34298f2d35a	awn4-ee3373e7a70f9	حيوية	n	awn4-05178879-n	
awn4-sb3430c596162	awn4-e8c5e68862d32	امتلاء	n	awn4-14485103-n	
awn4-sb343181605bc	awn4-e4ee1d7807561	حكاية	n	awn4-07235246-n	
awn4-sb343279296ae	awn4-e4a1f316e7a25	هياواثا	n	awn4-11069273-n	
awn4-sb343388154f1	awn4-e0c34289625f1	سبينيت	n	awn4-04285385-n	
awn4-sb3439cabe4e5	awn4-e855b58424754	ثعلب أحمر	n	awn4-02121674-n	
awn4-sb343ab5988b4	awn4-ed4000bf4457a	استدارة	n	awn4-07425760-n	
awn4-sb34430d282ba	awn4-ed41618bbc705	وقت البحث	n	awn4-15294085-n	
awn4-sb3445deefd1c	awn4-ef38755712406	قرص متعدد الفيتامينات	n	awn4-07954247-n	
awn4-sb344dfbd17a5	awn4-ee6f6c47663f6	غَاصَ	v	awn4-01995486-v	
awn4-sb344f6832d37	awn4-eb80ea2804e54	كالامينت كبير الأزهار	n	awn4-12864076-n	
awn4-sb3458e59a53e	awn4-e4ea8e1bb3036	إدغار لي ماسترز	n	awn4-11184048-n	
awn4-sb345d3de3fba	awn4-e4258ebe22f4a	آلَ إِلَى	v	awn4-02363921-v	
awn4-sb34636052aa0	awn4-e1e4888e809e7	خشب القطران	n	awn4-11674889-n	
awn4-sb346a4e5104f	awn4-e0302fee2db50	فرض حظراً	v	awn4-02458189-v	
awn4-sb346cac5813d	awn4-e56fb57c71be2	علبة بيرة	n	awn4-02826652-n	
awn4-sb3470a8c31c7	awn4-e7c174ec71459	زرع	n	awn4-05590509-n	
awn4-sb3470c8703f5	awn4-e3dc38fb4b8bd	كشمش	n	awn4-07760222-n	
awn4-sb3472281aaec	awn4-ee2fe673cfad9	شَكْلِيَّات دَقِيقَة	n	awn4-01207113-n	
awn4-sb34787884c4d	awn4-e51528ae38cc5	تمييز جنسي	n	awn4-01158380-n	
awn4-sb34878104897	awn4-e3f14786337af	عرنيات	n	awn4-12379543-n	
awn4-sb3488f277663	awn4-e5620fc0bb400	ثَرْثَار	s	awn4-00551456-s	
awn4-sb348b25b9e0a	awn4-ebce50cf096e8	قَوِيّ	s	awn4-02047252-s	
awn4-sb34907555aa1	awn4-e071980dca20f	زراعة الخضروات للسوق	n	awn4-01106449-n	
awn4-sb3491c4d8d33	awn4-e1e67e1ba1f6f	اسكتلندي	a	awn4-03036161-a	
awn4-sb34943e73a63	awn4-e5005bd248997	تفويض شعبي	n	awn4-01142979-n	
awn4-sb349aff141a7	awn4-ece76f7ab2b5e	كولومبيا	n	awn4-09129124-n	
awn4-sb34a71ab03b8	awn4-e32a727d700d6	مَزْرُوع بِالمَحَاصِيل	s	awn4-01837397-s	
awn4-sb34ad30b8ccd	awn4-e50262c06885e	جغرافي	a	awn4-01473411-a	
awn4-sb34ba565f2d3	awn4-e35ef15839749	بشكل مفرط	r	awn4-00036472-r	
awn4-sb34c719b2b51	awn4-e22cc28f6b557	سوء الحظ	n	awn4-14498989-n	
awn4-sb34ccf4397bb	awn4-e2b09fb500b5f	بيلاطس	n	awn4-11255102-n	
awn4-sb34d7c03ab29	awn4-e2dc24645393e	داوى	v	awn4-00080458-v	
awn4-sb34d88441db9	awn4-e05e9fae29d9d	تيلانثيرا	n	awn4-11847468-n	
awn4-sb34e10c3948a	awn4-e2c50c171bc9b	جمهورية فنزويلا	n	awn4-09184596-n	
awn4-sb34e8cf2fa32	awn4-e969ec8933681	ماهاغوري	n	awn4-09549355-n	
awn4-sb34e9b8d6e99	awn4-ed0f536990474	معدن الخليط	n	awn4-14977379-n	
awn4-sb34ec2133dd0	awn4-e0b6c4384d5bb	بتضاعف مستمر	r	awn4-00336392-r	
awn4-sb34ef299cb91	awn4-ebc92e33e2dd1	تَوَالٍ	n	awn4-13814122-n	
awn4-sb34f31c05293	awn4-e124412fb911a	هندباء زرقاء	n	awn4-11967387-n	
awn4-sb34f5354ee3b	awn4-e5e7bda6cb41d	شريعة	n	awn4-08472840-n	
awn4-sb34f58fee902	awn4-eb394bd05857f	لاعب هوكي	n	awn4-10198922-n	
awn4-sb34fe533c362	awn4-e1e9b1b553094	عضوة مجلس نواب	n	awn4-09833893-n	
awn4-sb3511be7e068	awn4-e5d6734b3091c	قصير النظر	a	awn4-02164641-a	
awn4-sb351466d6847	awn4-e95ea70c2303c	صنوبر لودجبول	n	awn4-11635477-n	
awn4-sb35185a6a1f9	awn4-ed8c71b8927d4	فولاذ يوتكتودي	n	awn4-14876934-n	
awn4-sb352305c597d	awn4-e2fea7e1bdb90	دواء وهمي نشط	n	awn4-02681028-n	
awn4-sb3528dc7b428	awn4-e38e3da1270cc	كيل	n	awn4-07729823-n	
awn4-sb352d58ec110	awn4-e4134e4f9a894	حساب النفقات	n	awn4-13433116-n	
awn4-sb352df3f060e	awn4-e9e20456d8f55	حَصَاةُ المَرَارَة	n	awn4-09309106-n	
awn4-sb353109d90e8	awn4-ec2b7631f88ef	مقروء	a	awn4-01407728-a	
awn4-sb3536d29bb89	awn4-ec30e291cddec	وثق	v	awn4-01004342-v	
awn4-sb354201b1d96	awn4-ec70295028198	علم نفس الأعماق	n	awn4-00705558-n	
awn4-sb354a2fde54a	awn4-eae49439ffd8d	وراثة	n	awn4-13514602-n	
awn4-sb354e2663f70	awn4-e857fc8f494d6	أسكافوس	n	awn4-01647340-n	
awn4-sb3551a6c3157	awn4-e31497a040de2	إيرفينغ	n	awn4-11093443-n	
awn4-sb3551d9d868d	awn4-e6f27612c2aac	عاملة متعددة المهام	n	awn4-85575044-n	
awn4-sb35681839bf3	awn4-ee64f761b32df	أصل جذري	n	awn4-13148062-n	
awn4-sb356861e5ebe	awn4-e60569477c5aa	رجل عجوز	n	awn4-10395205-n	
awn4-sb356fddae2d8	awn4-ea2e78d5baf8a	دودة غينيا	n	awn4-01936475-n	
awn4-sb3571a2315fe	awn4-e194b7aa4016a	شق بروبيل	n	awn4-15023532-n	
awn4-sb3576c568937	awn4-eada28d77063f	تبسيط	n	awn4-00193149-n	
awn4-sb35799acac06	awn4-ed11322b3b3bb	بمفرده	r	awn4-00457163-r	
awn4-sb357de8972e2	awn4-ee890cb756b72	مخروط	n	awn4-05463833-n	
awn4-sb3585f73fa45	awn4-efe989520ddae	نَقَلَ	v	awn4-00523521-v	
awn4-sb358885bddaa	awn4-eb0a79f4e32a0	أزبد	v	awn4-00520443-v	
awn4-sb358a22cc7de	awn4-efa7545ed3706	شبيط	n	awn4-12053608-n	
awn4-sb358c52aa1a8	awn4-e89f958c94dcc	تردد	n	awn4-04653300-n	
awn4-sb3594a34c1d9	awn4-e8ace79affa2c	رهن دون حيازة	v	awn4-01064072-v	
awn4-sb3595164714f	awn4-ec9ac643324e4	مشهد هزلي	n	awn4-00552545-n	
awn4-sb3595c2bc094	awn4-ec7ee78448575	انتفض	v	awn4-01894081-v	
awn4-sb3597ffcf675	awn4-e915d0dcfcfff	كالابا	n	awn4-12385457-n	
awn4-sb359bda9c57e	awn4-e40afd04278b9	مخزن الشحن	n	awn4-02968086-n	
awn4-sb35a4e688780	awn4-ed7d763e09682	بشر الليمون	n	awn4-07826721-n	
awn4-sb35a9de2949a	awn4-e298bbd5d5f00	كاريون	n	awn4-02968981-n	
awn4-sb35ad0ba294d	awn4-ec58b13826e7b	بيروكسيد الهيدروجين	n	awn4-14805384-n	
awn4-sb35afec42376	awn4-edd10e814eb46	فارغ	a	awn4-01427741-a	
awn4-sb35b1f16cb12	awn4-e11678b5bdcfa	حطب	n	awn4-15125211-n	
awn4-sb35b4d7ad187	awn4-ec89b1488c207	طائفة رأسيات الأرجل	n	awn4-01970756-n	
awn4-sb35c32acff62	awn4-e9c4fbd968bf9	أَيُون	n	awn4-09338065-n	
awn4-sb35c47450d4a	awn4-e8c48c1b05dc4	فرط كالسيوم الدم	n	awn4-14292125-n	
awn4-sb35cd337e99b	awn4-e5a1b362d57c7	دخل قابل للإنفاق	n	awn4-13276461-n	
awn4-sb35cef043541	awn4-ed3f6c023a23c	دنيوي	a	awn4-02064284-a	
awn4-sb35d4cd42b9a	awn4-eff6842866ff0	مرض فيروس كورونا 2019	n	awn4-82230893-n	
awn4-sb35e11bc4c5a	awn4-e1fd96b1a956a	مُشَارِك	s	awn4-00796981-s	
awn4-sb35e534a767f	awn4-ed5dc1a61f548	عربة الآلة الكاتبة	n	awn4-04512640-n	
awn4-sb35eafc7a869	awn4-e3892e8be9ae1	نهر التيبر	n	awn4-09480981-n	
awn4-sb35ece5ff869	awn4-e11da33fdd4be	جنس زوستيرا	n	awn4-12639285-n	
awn4-sb35eff5cd10d	awn4-ee66d48d6e620	حَمَّضَ	v	awn4-02201136-v	
awn4-sb35f8a101788	awn4-e3f163b153ed5	فظاظة	n	awn4-04650578-n	
awn4-sb35fb7708fd4	awn4-e4104cfaded33	ثيتل	n	awn4-02424752-n	
awn4-sb36076f463b0	awn4-e67569b1bf88e	بوديجا	n	awn4-02864626-n	
awn4-sb3608565af81	awn4-ef65c53c3765e	غَيْر مُهِيب	s	awn4-01289663-s	
awn4-sb361ee93c3a9	awn4-e02b253274f82	إشعاع	n	awn4-11519684-n	
awn4-sb3625073ab10	awn4-e3f4e3b2e22d4	يتلاشى	v	awn4-00427911-v	
awn4-sb3639c78c490	awn4-e99f878ea8918	دمية سوداء	n	awn4-03452302-n	
awn4-sb363a49a83dd	awn4-e52659368302c	رسم الإيجاد	n	awn4-13342744-n	
awn4-sb363f569e3ff	awn4-e138e65f035ba	تلقائية	n	awn4-00861168-n	
awn4-sb364c8283785	awn4-ef96eb84c3a06	نقطة عشرية	n	awn4-06825147-n	
awn4-sb364cf5872f8	awn4-e83cdf17936e0	فادو	n	awn4-07065481-n	
awn4-sb365009cf870	awn4-e26337c55c50c	كيلر	n	awn4-11119075-n	
awn4-sb36575db37bb	awn4-eece3d306a007	دراسات سينمائية	n	awn4-92440558-n	
awn4-sb365c0218d23	awn4-e822ee865cc38	سوق خيري	n	awn4-01120503-n	
awn4-sb365de83e2fe	awn4-ea7a342a37a6f	عدم اعتدال	n	awn4-05125551-n	
awn4-sb365fb5611c9	awn4-e0ef99f5335b8	مُؤَكَّد	s	awn4-00691229-s	
awn4-sb3660d135595	awn4-ecfe88b41c1fb	بنغالي الطراز	a	awn4-03062917-a	
awn4-sb3661e6fb9af	awn4-eb8ffc9fa8f3e	عارض	v	awn4-01093838-v	
awn4-sb36630fc95bf	awn4-ea7121aaa09f2	معطف بربري	n	awn4-02924790-n	
awn4-sb366fe5c2a6a	awn4-e35969c243676	مكاني	a	awn4-02851951-a	
awn4-sb3676c4167c7	awn4-e744f42bb8469	كامِيرُونِيّ	n	awn4-09715852-n	
awn4-sb3679e879042	awn4-e95946a46a6c1	أَكْسَدَ	v	awn4-00239753-v	
awn4-sb36833d9cc4d	awn4-ea0ab35ba3a51	نفخ	n	awn4-06707855-n	
awn4-sb3685a9a803c	awn4-e062c797fab21	دهان	n	awn4-03678920-n	
awn4-sb3689eea3c09	awn4-e6cbba96203aa	عملية تطويق عنق الرحم	n	awn4-00693132-n	
awn4-sb36961fbeb63	awn4-eb62c20f2483f	حرب فيتنام	n	awn4-01312298-n	
awn4-sb369696340de	awn4-e0f950b55cda1	عدسة مكبرة	n	awn4-03714745-n	
awn4-sb369f82c3612	awn4-e38878898a1f1	نظف	v	awn4-00195686-v	
awn4-sb36a532e6689	awn4-ed084141b43fd	مقاماتي	a	awn4-02446352-a	
awn4-sb36a7351d501	awn4-ef35b743c45cd	حَلْقِيّ	s	awn4-00300179-s	
awn4-sb36afbce84f8	awn4-ed289afe1fdcc	عمارة	n	awn4-06132970-n	
awn4-sb36b09fece71	awn4-e2550d2206d59	بلوط المستنقعات	n	awn4-12600152-n	
awn4-sb36b0f0f8782	awn4-e6a9d95b9225d	اختفى تحت الماء	v	awn4-02161393-v	
awn4-sb36bbc5e581b	awn4-e30e2c9294c64	لازانيا	n	awn4-07886143-n	
awn4-sb36c4bb69a00	awn4-e02cf3de1148f	كروشيه	n	awn4-00911263-n	
awn4-sb36c66649c4a	awn4-e1776b418487f	قَابِل لِلتَّفْكِيك	s	awn4-00163513-s	
awn4-sb36cb668e5a0	awn4-efb0666452f9f	غير مشحم	a	awn4-02244501-a	
awn4-sb36ce670cb65	awn4-eedb7f8eb311e	مفعول به	n	awn4-06321227-n	
awn4-sb36d3cc3e9a6	awn4-e324cb91d0c19	متعلق بالسيرة الذاتية	a	awn4-03060085-a	
awn4-sb36ddad98c74	awn4-e64581177ee28	إطار تخطيط أثري	n	awn4-92459128-n	
awn4-sb36e0632dce6	awn4-e0656edc86461	ردهة	n	awn4-03897235-n	
awn4-sb36e1ad10a3d	awn4-ebede63ca9297	التم	v	awn4-02058465-v	
awn4-sb36e4bef9205	awn4-ef7663b66f6e1	شَدِيد العَدَاء	s	awn4-01248484-s	
awn4-sb36edc569bc5	awn4-e21d5c40cb8bc	شلل	n	awn4-14339897-n	
awn4-sb36f7633ccf5	awn4-ea1177252979a	معلم أرضي	n	awn4-07273987-n	
awn4-sb36f9815ea0a	awn4-e333ed1a52ddb	أريستيد مايول	n	awn4-11169857-n	
awn4-sb36fa1bcd315	awn4-e3dd9c7dbd46b	إلَهِيّ المَذاق	s	awn4-01182785-s	
awn4-sb3700ac67737	awn4-e4e2aff996d50	كولوديون	n	awn4-14819433-n	
awn4-sb3705f5aaa82	awn4-e2dc2c4cb99b5	في أقرب وقت ممكن	r	awn4-00034524-r	
awn4-sb37070c306d2	awn4-e4e2fbd3d93da	فيليه مينيون	n	awn4-07676431-n	
awn4-sb3722f0d8b11	awn4-e1cfe0aa6fe6a	أفينس أرجواني	n	awn4-12652833-n	
awn4-sb3727efe8748	awn4-e3feac76658da	قُصُور	n	awn4-14136953-n	
awn4-sb372908ee68b	awn4-edb0ba993b453	غَطَّى بِاللُّزُوجَة	v	awn4-01255294-v	
awn4-sb37352f0759e	awn4-e94d4bd6204c0	كتلة حيوية	n	awn4-05031857-n	
awn4-sb3738afe5ba7	awn4-e7c9eff1c1be5	انيسومتروبيا	n	awn4-14579152-n	
awn4-sb373e6896daf	awn4-ec2dc6c774371	لاعب شطرنج ضعيف	n	awn4-10428684-n	
awn4-sb373ee948525	awn4-e264e757091d0	لَعْلَعَ	v	awn4-02180305-v	
awn4-sb37411d1c607	awn4-ee1f527fb9018	انكباب	n	awn4-04872733-n	
awn4-sb3742eddde20	awn4-e550eede0f1cc	طائر ليلي	n	awn4-01517719-n	
awn4-sb374bc257364	awn4-e199c08f81f6c	صمويل دي شامبلان	n	awn4-10909784-n	
awn4-sb374f08e604b	awn4-eb0a8fa60e6ca	قيصرة	n	awn4-10007111-n	
awn4-sb3752d84f74d	awn4-e4af99b65695d	صماخ أنفي	n	awn4-05256437-n	
awn4-sb37592cf014b	awn4-edfa82897cc5a	قلب مضاد	n	awn4-92465794-n	
awn4-sb37599a7b71a	awn4-eb30b5e1c0ed3	أَنْغُولِيّ	n	awn4-09710017-n	
awn4-sb3759ff9ebbc	awn4-ea636e70addd9	دجاجي	a	awn4-03004766-a	
awn4-sb375b4063d3b	awn4-eaafffda0fe00	لفحة خيطية	n	awn4-14242550-n	
awn4-sb3760a9e3273	awn4-e8a4af42ec201	صداقة	n	awn4-13993907-n	
awn4-sb376abfef2f8	awn4-e5e3afe3264e0	لقمة الفك السفلي	n	awn4-05479489-n	
awn4-sb3771f550823	awn4-efc4fc4b3a61f	الفصيلة الدينورنيتية	n	awn4-01525430-n	
awn4-sb37739e259c5	awn4-e4dcf234e5fa4	مسؤول الملاعب	n	awn4-10168183-n	
awn4-sb377c37c4e00	awn4-e51d382f4961d	جبر الضرر	n	awn4-00260020-n	
awn4-sb378976a5c13	awn4-ee2fa8ae182e7	ربط برباط	v	awn4-01290284-v	
awn4-sb379a2099c65	awn4-e1c81e922f9a2	تجلد ولستوني	n	awn4-13509155-n	
awn4-sb37a86ff4eb8	awn4-e341df00de09b	أَعْدَمَ	v	awn4-02488856-v	
awn4-sb37ad8aaef25	awn4-eb39ce233e72a	باتشوورك	n	awn4-03904197-n	
awn4-sb37ae9b7535e	awn4-e818273ec8a55	رَكِبَ	v	awn4-02010587-v	
awn4-sb37aea75eba4	awn4-e059414f3c805	بَيْرِم	n	awn4-05268016-n	
awn4-sb37afb80db0d	awn4-e4cd585a9bfb5	انتفاخ	n	awn4-14341787-n	
awn4-sb37b4368fed4	awn4-e55f12ab9d48d	بكآبة	r	awn4-00405423-r	
awn4-sb37b4f090067	awn4-eb7f8803d209e	حوفي	a	awn4-03022544-a	
awn4-sb37bd167f00f	awn4-e023a536df1aa	طبع	v	awn4-01534530-v	
awn4-sb37bdabdb817	awn4-e408735082d04	رمية خطافية	n	awn4-00112178-n	
awn4-sb37c5e220c3a	awn4-e5cfe69c5a3b5	لحن	n	awn4-07041860-n	
awn4-sb37caf0b03e9	awn4-eb9ac5b7a341c	تحرك	n	awn4-00332776-n	
awn4-sb37cb23e7f6e	awn4-e211cd9d7ab6d	جرافة	n	awn4-02919525-n	
awn4-sb37d04d70279	awn4-e5ee12fe6c143	سرخس هولي	n	awn4-13220868-n	
awn4-sb37d561b2cee	awn4-e5bc44ab41162	كاتالو	n	awn4-02410409-n	
awn4-sb37d70390796	awn4-e20944c02e528	جاني	n	awn4-10772387-n	
awn4-sb37dc758103c	awn4-e5fe45f91c85c	عسر التبول	n	awn4-14082734-n	
awn4-sb37e1e857ff1	awn4-e505c92407bfb	دون قصد	r	awn4-00486012-r	
awn4-sb37f3527b18b	awn4-e74c26c070e51	ورب	n	awn4-13927170-n	
awn4-sb37feab06684	awn4-e6a89b99dc15e	بِمُدَاهَنَة	r	awn4-00287580-r	
awn4-sb37ffd79c3be	awn4-e0e657ebeebf0	حافر	n	awn4-02156611-n	
awn4-sb38014a67127	awn4-ed6912cc64905	انسحاب تكتيكي	n	awn4-00057508-n	
awn4-sb3803663cec3	awn4-e69cbe3218acc	ياباني (مصطلح مسيء)	n	awn4-09738048-n	
awn4-sb3808fcd7b20	awn4-e673bade8808b	وتدية	n	awn4-01368917-n	
awn4-sb380b3775ea8	awn4-e6bd9a2af110b	عقلي	a	awn4-02910002-a	
awn4-sb380b729f544	awn4-ef7d29d3f49b5	هيبوكيريس	n	awn4-12004379-n	
awn4-sb38136ab915e	awn4-e4e4d022ff930	هَنْدَمَ	v	awn4-00040084-v	
awn4-sb3813991d342	awn4-e459866c0c17d	مسالم	a	awn4-01745141-a	
awn4-sb3814f5ad14c	awn4-e55c3767bee12	جَرَحَ	v	awn4-00069650-v	
awn4-sb38151fe2955	awn4-ee9bf39aa528c	ظهر	n	awn4-05565133-n	
awn4-sb38253342114	awn4-e7985307711f1	أُلْفَة	n	awn4-04755038-n	
awn4-sb38344a297e7	awn4-e68011aa2b0b2	مدرسة مهنية	n	awn4-08302515-n	
awn4-sb383ab30ed4f	awn4-e8fc9b206592c	شافنيريا	n	awn4-13204772-n	
awn4-sb38404e08328	awn4-e543ff1fefe2e	انسكاب	n	awn4-00330445-n	
awn4-sb384830fc4cd	awn4-e45edb74e9092	لَمَّعَ (الحقائق)	v	awn4-00838812-v	
awn4-sb385d6f325b9	awn4-e666876b96a4b	أغنية قديمة	n	awn4-07066740-n	
awn4-sb3866d602853	awn4-e9ab4d2bf5914	زَائِف	s	awn4-01121419-s	
awn4-sb3866e58f906	awn4-e6596da6e6046	جَزَمَ	v	awn4-00982940-v	
awn4-sb386936e780a	awn4-eec5d9f93ad6d	نجاح مربح	n	awn4-14498857-n	
awn4-sb386e441e662	awn4-ea5db234c299e	جيمس آيفز	n	awn4-11095442-n	
awn4-sb387b1b3dd3a	awn4-e26cfa471e17c	تحديث	n	awn4-01270081-n	
awn4-sb387f1fdea1a	awn4-e7f1191a3f654	كوبال	n	awn4-14919340-n	
awn4-sb3882bae4252	awn4-e27275d99616c	جيربيلوس	n	awn4-02346285-n	
awn4-sb3883d61126f	awn4-e5557149fe765	تعارك	v	awn4-01507112-v	
awn4-sb388e01ed824	awn4-eb4c449078dd5	بَثُرَ	v	awn4-00380445-v	
awn4-sb388f1c5adc1	awn4-e3ca1ed6b38aa	ديفونشاير	n	awn4-08902171-n	
awn4-sb38a1777cd43	awn4-efa01c9c006fe	في الفترات الفاصلة	r	awn4-00500585-r	
awn4-sb38a19d43c48	awn4-e55ecd6bd4c96	عَكْسِيّ	s	awn4-02391330-s	
awn4-sb38a1a7296a7	awn4-e592f353f31a1	بلوغ	n	awn4-14448507-n	
awn4-sb38a9052f60c	awn4-ef55c313d5793	مُتَوَافِقُ الصَّوَائِتِ	s	awn4-01973081-s	
awn4-sb38af0856742	awn4-e833cafec6244	عَشْوَائِيّ	s	awn4-02033263-s	
awn4-sb38b488a6e83	awn4-e262317bed667	سني	a	awn4-02721930-a	
awn4-sb38bbe09a1d5	awn4-efbf64e304ad6	العلم الأسود	n	awn4-02850247-n	
awn4-sb38c19acc1d0	awn4-e62f750c4ade6	إنفاق	n	awn4-01124470-n	
awn4-sb38c4b4c073d	awn4-ef37c79b57f55	تريونيشيدات	n	awn4-01674515-n	
awn4-sb38c9ba3a725	awn4-e946bd7a7ce3b	تَفَاوُت دَقِيق	n	awn4-06618544-n	
awn4-sb38d561c735f	awn4-ee52312d2dec3	شبكة	n	awn4-03825534-n	
awn4-sb38d5fd15009	awn4-efa4327b46fc3	قطب	n	awn4-05959426-n	
awn4-sb38d7f01f5de	awn4-e8c4b72eb86fb	هيكاتي	n	awn4-09584884-n	
awn4-sb38d96f25969	awn4-eeddaee7749dd	صلع	n	awn4-14480489-n	
awn4-sb38e0d836ff9	awn4-e9615dc031c7e	جرجير الجبل	n	awn4-11903105-n	
awn4-sb38e4b086b08	awn4-e9bf1994bc001	تَدْمِيرِيَّة	n	awn4-05173431-n	
awn4-sb38e7eb78906	awn4-ed00e3b7543a9	ثيوم	n	awn4-12149162-n	
awn4-sb38ef1bc1d31	awn4-e28a706c00771	نَبَاتِيّ التَّكَاثُر	s	awn4-02144077-s	
awn4-sb38f101488c4	awn4-e01965a3380cd	بأي ثمن	r	awn4-00154174-r	
awn4-sb38f9fab5861	awn4-ee2c1f44b8c2a	منشق	n	awn4-10323321-n	
awn4-sb38fe73a40a1	awn4-ec51ed3eb8d5e	محلفة	n	awn4-86950860-n	
awn4-sb39012b991b6	awn4-e2dc2b80df633	مَصْبُوب	s	awn4-02157202-s	
awn4-sb390693dc0ee	awn4-e423c28ce0fe9	مَدِين بِالعِرْفَان	s	awn4-01621156-s	
awn4-sb3907eb5812a	awn4-eff5a31e92149	أَغْفَلَ	v	awn4-02170805-v	
awn4-sb390c9ae08cf	awn4-e3c038ff78ccb	للوراء	r	awn4-00074467-r	
awn4-sb390eca511dd	awn4-e3d0dd49faf08	تحليل التباين	n	awn4-06040131-n	
awn4-sb3929ff1f419	awn4-e4789be2540a0	بضائع مهربة	n	awn4-03100924-n	
awn4-sb3930a4b365f	awn4-e63bf92b72c6d	قطاع	n	awn4-04172050-n	
awn4-sb393125995ae	awn4-eaed3ffbecee8	خبز أناداما	n	awn4-07695913-n	
awn4-sb3931a8f560b	awn4-e4326fd5153f2	تاني	n	awn4-11350687-n	
awn4-sb393daed3e97	awn4-e7e6701e5034a	حمض دهني أحادي غير مشبع	n	awn4-14765653-n	
awn4-sb3943843503f	awn4-e88b5cd91bbb4	أمازيغ	n	awn4-08500511-n	
awn4-sb39442a0fd60	awn4-e7809fa93ce3e	واقي	n	awn4-02876762-n	
awn4-sb394bd25c7bb	awn4-ea0bd79788104	عامل جذب	n	awn4-10052401-n	
awn4-sb394c5db0f15	awn4-e164eac05fd39	رتبة	n	awn4-14453411-n	
awn4-sb394d6a8b106	awn4-edf121cb0e905	بيريميدين	n	awn4-15024368-n	
awn4-sb394e2e8323f	awn4-e6c9646dfeeea	مُظْلِم	s	awn4-00036876-s	
awn4-sb39525582987	awn4-e042a4b829a27	سُرْعَة جَوِّيَّة	n	awn4-15308651-n	
awn4-sb3953ee930a1	awn4-ec8d6503d894b	الفصيلة الهيميبروكنية	n	awn4-01835924-n	
awn4-sb395554b10a7	awn4-e737726c960aa	تَافِه	s	awn4-00640313-s	
awn4-sb3958aa70611	awn4-eb026c5ffeca5	معالج	a	awn4-01962094-a	
awn4-sb3959291b7bf	awn4-ea80151b29155	كارلوس فوينتس	n	awn4-11004872-n	
awn4-sb395a16cb97a	awn4-e6288e19324e5	مسطح	n	awn4-13883265-n	
awn4-sb39643482af7	awn4-e0df2e4cdb13f	جنسنغ	n	awn4-11820201-n	
awn4-sb3967240ce46	awn4-ee5ace0e1335d	نظامي	a	awn4-01977842-a	
awn4-sb396d4791c8e	awn4-e696dc903f5d3	مقياس التأكسج	n	awn4-03874321-n	
awn4-sb396ef93be1d	awn4-e129a4fdc3d1d	اتقاد	n	awn4-07496515-n	
awn4-sb396fc852b21	awn4-e8cb37a76c4e0	روب القضاة	n	awn4-02672353-n	
awn4-sb3973f3d89bd	awn4-e010833a1f1e5	مرض النوم	n	awn4-14367140-n	
awn4-sb3977d1cd1eb	awn4-e5d9b01a9b33f	نيهونيوم	n	awn4-14684493-n	
