entryId	lemma	partOfSpeech
awn4-eeb7360521d47	حساب المصروفات	n
awn4-eeb73eae6cce1	سارق القبور	n
awn4-eeb761d31c5f7	فونوس	n
awn4-eeb7630d93d57	عالم مصريات	n
awn4-eeb7690362bf2	قول مأثور	n
awn4-eeb771c7bc398	الوجه	n
awn4-eeb7786c4adcf	قَابِلٌ لِلْمَغْنَطَة	s
awn4-eeb77a5a76f0f	تحمل المسؤولية	n
awn4-eeb77b25f5ad8	فصيلة الصنوبريات	n
awn4-eeb77e260f537	مُفْرِط فِي الفَخْر	s
awn4-eeb78d2925ffa	هارولد الثاني	n
awn4-eeb790faac832	قذفة	n
awn4-eeb79a0729013	موزع أوركستراليا	a
awn4-eeb79a503ec3e	درهم	n
awn4-eeb79af79a5f6	رَتَّبَ أَبْجَدِيّاً	v
awn4-eeb79e4958ee4	حبوب منع الحمل	n
awn4-eeb7a0978c2e3	صوفي تاكر	n
awn4-eeb7a6473f025	وريد مخي سفلي	n
awn4-eeb7ae0e692eb	أتعاب تجديد	n
awn4-eeb7b5f754f30	مَوْلُود بُرْج الثَّوْر	n
awn4-eeb7c1ec36e81	تمركز	n
awn4-eeb7c22cacfee	اِرْتِفَاع خَالِص	n
awn4-eeb7d58ace07b	غير مناسب	a
awn4-eeb7d64b1897c	سخط	n
awn4-eeb7d76667296	مَسَحَ بالتثليث	v
awn4-eeb7d9db14151	قابل للتنفيذ	a
awn4-eeb7de6670bc1	ردع	n
awn4-eeb7ded412574	مُتَدَلِّل	s
awn4-eeb7e4ac857b6	أرض الجنيات	n
awn4-eeb7e5b6b5072	جربوع	n
awn4-eeb7ead1e11c6	صمّم رقصات	v
awn4-eeb7f2f73bf48	مسن	n
awn4-eeb7f56b5f9f1	خَضَّبَ	v
awn4-eeb7f9d85340a	لامس وترا	v
awn4-eeb8022386c98	أَشْرَرَ	v
awn4-eeb8092fbf1ec	الفصيلة الفطرية	n
awn4-eeb81757a1cbb	مُطَابَقَة الجِنْس	n
awn4-eeb8176441483	في تلك اللحظة	r
awn4-eeb81edb94225	لاعب طرف	n
awn4-eeb82361bb997	شجي	a
awn4-eeb829ca1d1eb	إجازة أبوة	n
awn4-eeb82ee3fc51d	ما مضى	n
awn4-eeb83122d2fcd	ولب الأرنب	n
awn4-eeb83702051be	إيمي نويثر	n
awn4-eeb83c0a9c9e9	ووكر بيرسي	n
awn4-eeb83c3dc4c5f	أيام الخوالي	n
awn4-eeb84179aea68	حجر متعفن	n
awn4-eeb846a91ae58	سترة سفاري	n
awn4-eeb84c01e42f1	معدات بولينج	n
awn4-eeb84cdaaa421	خشب البقر	n
awn4-eeb85c98b35f7	كوميدي	a
awn4-eeb86786e980e	تلغراف مرئي	n
awn4-eeb86837c1168	مفكر تقاربي	n
awn4-eeb86b9dcff5f	وثب طويل	n
awn4-eeb8720eace3c	قفز مظلي	n
awn4-eeb87487de604	ميدالية برونزية	n
awn4-eeb879da00466	منفث غاز	n
awn4-eeb88f3690ca6	لَا يُمْكِن تَجَاوُزُهُ	s
awn4-eeb896649edcb	مُفْنٍ	n
awn4-eeb8a233165be	سَلِيم النِّيَّة	a
awn4-eeb8a82231c4e	الأنتيبود	n
awn4-eeb8ab6c116db	بيثياس	n
awn4-eeb8b59df4ac8	ركم الفائدة	v
awn4-eeb8c41a2d980	تيد	n
awn4-eeb8c72bbf9c3	عضو حزب الويغ	n
awn4-eeb8de56b5f28	عنصر جذب	n
awn4-eeb8e1e515c6b	وحشة	n
awn4-eeb8f42196813	تقديس النساء	n
awn4-eeb8fdb552da4	واجهة المبنى	n
awn4-eeb90e7ba2717	إيفان الرهيب	n
awn4-eeb910794f487	نَقْد لَاذِع	n
awn4-eeb91a6ca9380	جنس الفرنار	n
awn4-eeb91a6d5f5ac	ثعابين الماء العذبة	n
awn4-eeb91eb3b4683	صورة فورية	n
awn4-eeb925a55feb5	مُجَفَّف بِالشَّمْس	s
awn4-eeb928f02040f	مستخدم نهائي	n
awn4-eeb92df726ba6	ويليام جورجاس	n
awn4-eeb92f97bfaa2	شراء إيجاري	n
awn4-eeb92fd5415c4	أستر أبيض القمة	n
awn4-eeb939f2cccb8	جنس ثيوباسيلوس	n
awn4-eeb93a48413c0	بستان تجاري	n
awn4-eeb93d7ec255f	مجرفة الحديقة	n
awn4-eeb94df19b497	جنس ميسيس	n
awn4-eeb94e52dfbd4	رسوم تضامن إضافية	n
awn4-eeb94f2a09efd	مسؤول جلسة الاستماع	n
awn4-eeb95481c83ee	قَابِلٌ لِلْحَلّ	s
awn4-eeb9561e30d28	بلافيكس	n
awn4-eeb959ba67c28	إنذار كاذب	n
awn4-eeb95cc4bf396	شَبَكَ	v
awn4-eeb960fe24ff1	مباركة	n
awn4-eeb9633b44e5a	غرفة الغسيل	n
awn4-eeb96882659c8	غير متناظر	a
awn4-eeb96c2d5cdb8	في المقابل	r
awn4-eeb9795d276cd	نسيم معتدل	n
awn4-eeb9803a83fd0	لقيمية	n
awn4-eeb98cef60ada	جنس برياكانثوس	n
awn4-eeb99210a6baa	علماني مكرس	n
awn4-eeb99f9e17299	صَافِي الذِّهْن	s
awn4-eeb9a0275b603	إحساس لمسي	n
awn4-eeb9a469d89b4	عثة جيليكيد	n
awn4-eeb9a58925886	جغرافيا	n
awn4-eeb9a7802726e	التهاب السحايا الدماغي الشوكي	n
awn4-eeb9c93adea6b	افْتِرَاضِيّ	s
awn4-eeb9d5c930c07	رسم مصغر	n
awn4-eeb9e279fb757	ذَاتِيُّ التَّلْقِيح	s
awn4-eeb9ecee9c7b9	رَعَى	v
awn4-eeb9fce0f8d75	لغة أحادية البعد	n
awn4-eeb9ffde8465f	إدوارد جينر	n
awn4-eeba04179a235	رامي القوس الطويل	n
awn4-eeba0c9491adb	المبيت معاً	n
awn4-eeba1d9a83b1b	مدقة بسيطة	n
awn4-eeba1f27cf460	خنزيرية	n
awn4-eeba40a221bbd	قطع صغيرة	n
awn4-eeba442d5c237	تضارب	v
awn4-eeba47dbb857b	زوال الخطر	n
awn4-eeba4ac6445f7	حامل للمخالب	a
awn4-eeba6ae8942a8	صيت	n
awn4-eeba6e31d501f	لزوجة	n
awn4-eeba6ff8613e7	مشكلة	n
awn4-eeba74c3a5e9c	قحولة	n
awn4-eeba8cc7bb8b9	خبازة شمعية	n
awn4-eeba95918c8a1	برج المراقبة	n
awn4-eebaa0c6cb0c4	حَوَّلَ انتِقَالِيًّا	v
awn4-eebaa6ad09b3b	دجاجة أم	n
awn4-eebaa6d543ec9	طيطوي رمادي	n
awn4-eebab0241fb2b	وسيلة تحكم	n
awn4-eebab5532e701	صبغة حمضية	n
awn4-eebabb5e3ecb5	عاصفة غبارية	n
awn4-eebabd6410858	طفل خديج	n
awn4-eebacdd78e347	مقايسة حيوية	n
awn4-eebaddd161588	جنس بيليكولاريا	n
awn4-eebae24e715b4	هيلكتريس	n
awn4-eebae9e46e58a	إدارة فيدرالية	n
awn4-eebaea6c774ae	تانتري	a
awn4-eebaebfc39e31	عربة موكب	n
awn4-eebaec72d22cd	رواقي	n
awn4-eebafba4d8c3b	بلوتوس	n
awn4-eebaffd3263e6	مضاد للسم	n
awn4-eebb00cd44b4d	مزمار شوم	n
awn4-eebb0549f3440	قناة بوابية	n
awn4-eebb07995dbd1	سوكسدورفيا بنفسجية	n
awn4-eebb098d6144a	دراخما	n
awn4-eebb116a3a616	صفيحة ارتكاز	n
awn4-eebb20654ee13	نقر باللسان بسرعة	v
awn4-eebb21b7e241d	إيكولوجيا	n
awn4-eebb241d1ab70	بلدوزر	n
awn4-eebb2eddd6d23	لواحم	n
awn4-eebb32e950d09	شَبِيهٌ بِالْغُبَارِ	s
awn4-eebb3921c6f5f	واقي العضد	n
awn4-eebb431c7fe97	منظر طبيعي	n
awn4-eebb4dd10a346	مُعَانٍ	s
awn4-eebb5e2c7f45c	حاتمة	n
awn4-eebb820f9aed9	السكيثية	n
awn4-eebb82a3bda91	لوسيتانيا	n
awn4-eebb9b1fe4055	لَعَنَ	v
awn4-eebb9bdc61933	كيمياء فيزيائية	n
awn4-eebbaf6c1bc2d	ذواقة	n
awn4-eebbb5f8a5ddf	ثائِر	n
awn4-eebbb8e531547	الدريلاوات	n
awn4-eebbba931b478	فالدوستا	n
awn4-eebbc40dfd8f9	تطريز بالفتيل	n
awn4-eebbc4b88fce2	حلقة انزلاق	n
awn4-eebbc5384d9e4	زلالي	a
awn4-eebbc8e6c33a7	نروال	n
awn4-eebbcf58cb1b6	طائر الأرملة	n
awn4-eebbd64318a4b	عود تحريك المشروبات	n
awn4-eebbd8f0a1dfa	استماع	n
awn4-eebbe34095988	ولاعة	n
awn4-eebbe71ed0f36	لاتفيا	n
awn4-eebbfa2b0b804	زان شائع	n
awn4-eebc034e2caff	تبتل	n
awn4-eebc0439bf930	أَيُو	n
awn4-eebc153c44475	صرف	n
awn4-eebc1a566ef50	خيشوم مشطي	n
awn4-eebc2c1ec55ac	رَقَم مَعْنَوِيّ	n
awn4-eebc32abaf4ad	صناعة الألعاب	n
awn4-eebc32b83a123	حملة أوفرلاند	n
awn4-eebc33e266f7b	آلية الفصل	n
awn4-eebc38e844f28	أَصْحَى	v
awn4-eebc3f7c3cf32	حَدَث	n
awn4-eebc4009d35d7	أرض زراعية	n
awn4-eebc43d1f89dc	شَطَّبَ	v
awn4-eebc49a73ea71	نسيم خفيف	n
awn4-eebc5a434ba70	مُنْتَجٌ بِالجُمْلَةِ	s
awn4-eebc67f818ef0	تحويل الطاقة	n
awn4-eebc6f5e56bfc	أزتيك	n
awn4-eebc7496a06ad	مُقَدِّر	s
awn4-eebc807e4172d	فوق طائفة الفكيات	n
awn4-eebc84a3b71b8	جنس أكريدوثيريس	n
awn4-eebc959b51c1d	زُبْدَة	n
awn4-eebca3a1f43e3	زيت شالموغرا	n
awn4-eebca4a0b5f62	نيكاراغوا	n
awn4-eebca80e3ddab	حمض التيتانيك	n
awn4-eebcacf8e5e9d	مشقة بالغة	n
awn4-eebcafc54a264	غليسريت	n
awn4-eebcaff33b8b5	جبن	n
awn4-eebcb09411bd7	بيروليغنيوس	a
awn4-eebcb86941e6f	اِحْتِجَاج	n
awn4-eebcc2e6c4196	مطالبة	n
awn4-eebcd13501cd1	كعكة مقلوبة	n
awn4-eebcde54a0e0c	مختمر	a
awn4-eebce7abd7e0a	دخل	n
awn4-eebce8768da14	برومناد	n
awn4-eebd0013a671f	ديغيها	n
awn4-eebd0058ff49c	لجنة وضع المرأة	n
awn4-eebd01c5df5b2	وتري	a
awn4-eebd0d90eb511	مفصل مفصلي	n
awn4-eebd1093c0e94	عاصمة قرغيزستان	n
awn4-eebd1fd114c77	مُحَوَّل	n
awn4-eebd27606d13e	ساكس هورن	n
awn4-eebd2ebec146d	ركوب التحمل	n
awn4-eebd304beca77	وراثي	a
awn4-eebd330c28f0c	إنجوب	n
awn4-eebd3911fa1ae	توطؤ	n
awn4-eebd3c7a17c12	تهادى	v
awn4-eebd3c7f02010	لَا إِرَادِيّ	s
awn4-eebd3d7dde9ce	اِسْتَجَدَّ	v
awn4-eebd3dbe9bde4	محكومون	n
awn4-eebd45c91075e	صَاحِبُ حَقّ	s
awn4-eebd4fc6e23e0	تقشر	n
awn4-eebd5cb175224	عثة التوسا	n
awn4-eebd6f7d8c0a3	عالم طقوس	n
awn4-eebd7e5061b9b	دُونَ عَوَائِق	s
awn4-eebd9225aeae0	داء الورم الأصفر	n
awn4-eebd9786b4555	حالة إدراكية	n
awn4-eebdaecb6977c	بِتَدْوِير	r
awn4-eebdb884621de	لَا يُدْحَض	s
awn4-eebdc11aad727	غير متمايز	a
awn4-eebdc5028864a	رياضة مائية	n
awn4-eebdc521e3d07	عضواني	a
awn4-eebdc6e47d018	بيرجيت نيلسون	n
awn4-eebdd343520b1	حسب ونسب	n
awn4-eebdd9c749edf	اشترى حصة في	v
awn4-eebdddf3bc48b	نسيج برانشيمي	n
awn4-eebdecca3bb0b	أرض أديلي	n
awn4-eebdf487863cf	كوك	n
awn4-eebdf99c51a21	داخل العضل	a
awn4-eebdfa171ffa7	الكومنولث البريطاني	n
awn4-eebdff9fae8b7	مرس	v
awn4-eebe02c896abb	مجمع القسطنطينية الرابع	n
awn4-eebe0cd1b31e2	مَأْلُوف	s
awn4-eebe11870f351	غاز جي	n
awn4-eebe1b0d751fe	اعْتَرَضَ قانونياً	v
awn4-eebe2f208db6a	الفصيلة الموليدية	n
awn4-eebe316493b50	جُزْء قَاسِم	n
awn4-eebe40dee9607	حفلة نسائية	n
awn4-eebe42028da59	وثني	a
awn4-eebe4803d7021	كَشّ مَات مُبَاشِر	n
awn4-eebe4a24d53f0	دريفوس	n
awn4-eebe4ffa9eead	يورييز	n
awn4-eebe50610df14	كلورامين-تي	n
awn4-eebe5280c6a71	ضيق	a
awn4-eebe533c9e4da	أبليتي	a
awn4-eebe5bd983187	ماركوني	n
awn4-eebe5df3b5eb4	طالب مبتدئ	n
awn4-eebe6aa2fb016	معركة تاراوا	n
awn4-eebe6b13e07dd	سلوك مؤيد للمجتمع	n
awn4-eebe6f48fe5d8	فَرَدَ	v
awn4-eebe7a4372391	شمع الكرنوبا	n
awn4-eebe7ac79345e	مَقْصُوص تَوًّا	s
awn4-eebe7b2b5ddeb	فلفل كروي	n
awn4-eebe90aa2161b	أمبولا	n
awn4-eebe9513a7ad4	عامل الميناء	n
awn4-eebea3c62ca1a	عصامي	a
awn4-eebea957f69ac	متنزه ترفيهي متخصص	n
awn4-eebeb92060083	عضلي	a
awn4-eebebd9c1922b	ميميل	n
awn4-eebec2629b4b4	جنس ستينوتوموس	n
awn4-eebec34a6e4ea	أقحوان الزبدة	n
awn4-eebeca4df7655	رسام رسوم متحركة	n
awn4-eebecb3d0c8ce	حَرْشَفِيّ	s
awn4-eebed30ef283b	هُومُولُوجِيّ	s
awn4-eebede897cb13	بيروغناثوس	n
awn4-eebee24bbf97a	جاميكا	n
awn4-eebef7381ff7b	منشئ الوقف	n
awn4-eebefee8db68f	انحطاط أخلاقي	n
awn4-eebf05ddd7525	جمل ذو سنامين	n
awn4-eebf0b451ea82	صن ميونغ مون	n
awn4-eebf18569b7be	تعليقة مفاتيح	n
awn4-eebf1ae0eb1a6	رنين مغناطيسي وظيفي	n
awn4-eebf2388dc1c1	زيت الهيدنوكاربوس	n
awn4-eebf23fb00f91	إضفاء النسبية	n
awn4-eebf24244557b	جنس مارسيليا	n
awn4-eebf34a4ffb29	ماساسوجا	n
awn4-eebf36f83a55c	أسود فاحم	n
awn4-eebf382e37db5	تضيق	n
awn4-eebf39f4ca6fc	غدة لا قنوية	n
awn4-eebf4d7c865a7	إعادة الترجمة	n
awn4-eebf4f598d63b	خيمينيث	n
awn4-eebf59b85df6a	بر رئيسي	n
awn4-eebf5ae33278e	امرأة لم تنجب	n
awn4-eebf5b63ed2f5	جيريون	n
awn4-eebf67b134c47	مجمع لاتران الرابع	n
awn4-eebf67ebd4e33	مُسْتَفِزّ بِمَرَح	s
awn4-eebf72c98cd9d	تاريخ مهني	n
awn4-eebf8005550ec	مُتَزَاوِج دَاخِلِيًّا	s
awn4-eebf90d7eb015	غفور	a
awn4-eebfa2abdf347	متلازمة ويليامز	n
awn4-eebfade369cc1	نَسَبَ	v
awn4-eebfb505cb46e	وصلي	a
awn4-eebfcaef3ef85	استنهض	v
awn4-eebfdff6a7959	قيقب مخطط	n
awn4-eebfe25e1d50a	نشأة التصلب العصيدي	n
awn4-eebfee274c1a0	نضج النكهة	n
awn4-eebff004cde49	حربة	n
awn4-eec00e6b9173b	باتراس	n
awn4-eec011584de2f	جنس كوكس	n
awn4-eec012ebbfa98	لاميفودين	n
awn4-eec012fd43d75	ضفدع العشب	n
awn4-eec014e2c5488	جسدياً	r
awn4-eec018df5540b	توزيع الآلات	n
awn4-eec0252f13e7d	مخزن الذخيرة	n
awn4-eec02e5d97594	شريان رقبي	n
awn4-eec02f5aa79d9	مبطل القوانين	n
awn4-eec03620d4d1a	ورقة بوغية صغيرة	n
awn4-eec03628b8180	مالاكسيس	n
awn4-eec03bee1e24f	صَقْر	n
awn4-eec03c0a70661	سبر	n
awn4-eec04abf05f40	عَطْف	n
awn4-eec0596c115c8	قناة مائية	n
awn4-eec05a83e03a2	اللورد رايلي	n
awn4-eec05d9bef061	داكوتا الشمالية	n
awn4-eec072910572b	كاثود بارد	n
awn4-eec083166be4f	شريان مستقيمي	n
awn4-eec088b6c48fb	عثة زحل	n
awn4-eec08bc4c8371	RP	n
awn4-eec0921caa3f3	بطاقة مثقبة	n
awn4-eec096008fd9d	بشكل ضيق	r
awn4-eec0ac1aaf6b0	صلصة الفادج الساخنة	n
awn4-eec0c427b37b8	ذُو عَلَاقَاتٍ	s
awn4-eec0cc583775f	جداريات	n
awn4-eec0d1236566b	توت أزرق دائم الخضرة	n
awn4-eec0dd95f9019	ضَرْب	n
awn4-eec0e5e0a639c	رمية ارتكازية	n
awn4-eec0eece5f9db	هَدَّدَ بِفِعْل شَيْء	v
awn4-eec0ef883b8cd	تل بريد	n
awn4-eec0f364568aa	صَرِيح	s
awn4-eec0f86bc818f	وحدة نقدية بيروفية	n
awn4-eec0fa2347cbe	وحدة مجمعة	n
awn4-eec0fe10fb126	مُتَدَنِّي الْمُسْتَوَى	n
awn4-eec104db950a0	اندفاع	n
awn4-eec105c31f3f0	حركة الجنين	n
awn4-eec1098c13637	مفتاح تحويل	n
awn4-eec10d309e901	عشرون على عشرين	n
awn4-eec10e51df1d0	لمس بفظاظة	v
awn4-eec110c2028c5	صفيراء ثانوية الأزهار	n
awn4-eec110fd0b2b4	نطق واضح	n
awn4-eec11871a6fb1	نهر مدّي	n
awn4-eec11a0229d15	بوميريا	n
awn4-eec12b0a19cbe	بضيق صدر	r
awn4-eec12ebcd47d5	البوذية	n
awn4-eec133ce5a77b	هوايتي	a
awn4-eec152942c47e	معجبة مهووسة	n
awn4-eec156386a8cf	شريحة ظهر الكرسي	n
awn4-eec15a380fb58	عيّن	v
awn4-eec15e00d569f	شرى	n
awn4-eec16b272b919	أُحَادِيُّ التَّمْثِيل	s
awn4-eec16c5b43247	بنثرية	r
awn4-eec16d26ddca4	تفنيد	n
awn4-eec171cde3b3b	فراولة فرجينيا	n
awn4-eec17dfa9a9fa	مَدَّ (الأطراف) كَالنَّسْر	v
awn4-eec1859c1d4e4	بوبلار بلاف	n
awn4-eec18ee2c8f78	ويتل	n
awn4-eec19a82b865b	مدرب هوكي	n
awn4-eec1a414e598f	زاهد	a
awn4-eec1b7fe1ac45	مائديات	n
awn4-eec1c480ceb34	الرَّدّ الْمُتَأَخِّر	n
awn4-eec1cc957b291	كَهَّفَ	v
awn4-eec1d30cb8983	قبعة الأسقف	n
awn4-eec1d65f17c71	السلطة الوطنية الفلسطينية	n
awn4-eec1ea700a9b3	غنى من النوتة مباشرة	v
awn4-eec1ef9ccfba8	طُفالي	a
awn4-eec1f07228d6b	عَلَّمَ طَرِيقاً	v
awn4-eec2095df8936	نهر بوتوماك	n
awn4-eec21077a2fa9	نبية	n
awn4-eec215b41b915	عصير الليمون	n
awn4-eec21c4a7d27d	لغات الأراواك	n
awn4-eec21e6f65f49	حنظل	n
awn4-eec220c48c339	صورة الحويضة	n
awn4-eec236cdfc6a8	ترييح	n
awn4-eec248f3a2fd4	جهاز لوحي	n
awn4-eec254b1a60db	صدم كهربائياً	v
awn4-eec255f039413	دفع عمولة غير مشروعة	v
awn4-eec2593cbb7c8	سياج تحصيني	n
awn4-eec25ec3d410f	كاتينا	n
awn4-eec2621efeede	مهيكل	a
awn4-eec263ebf1a17	جدري الجمال	n
awn4-eec2656b660dc	غرفة النادي	n
awn4-eec267dafce3e	قلب كل حجر	v
awn4-eec276809bb1e	برادفورد	n
awn4-eec276c70c59a	درة	n
awn4-eec279ffc9888	لَا يُضَاهَى	s
awn4-eec28880706b9	مدخل معجمي	n
awn4-eec28a1f0058e	مُسْتَقِلِّيّ	s
awn4-eec28e46c4246	مصيدة الفقر	n
awn4-eec2a0ddc314b	تلون	n
awn4-eec2a55f5f8e4	مُرْهَق	s
awn4-eec2a5e3af3ed	غير حلوب	a
awn4-eec2ad4c103e0	حيازة فعلية	n
awn4-eec2b9e6232b7	معطف جلد الغنم	n
awn4-eec2ba7242ead	القيصر ألكسندر الأول	n
awn4-eec2cfd891d0c	يوم من أيام الأسبوع	n
awn4-eec2dc0cc6820	حفظ السلام	a
awn4-eec2dce5faeba	حسر	n
awn4-eec2e09931129	جسم القص	n
awn4-eec2e7a7fceee	كهربة	n
awn4-eec2e9e04881c	ويلش	n
awn4-eec2f7ad04abc	سعر الوحدة	n
awn4-eec2f9d5dcd21	همز	v
awn4-eec30e98bbb66	صاد الروبيان	v
awn4-eec3142c60162	الْتَزَمَ	v
awn4-eec316b42b8f1	جَاهِز ذِهْنِيًّا	s
awn4-eec31b7de7133	ابنة الحفيدة	n
awn4-eec31c22bd0b3	زعرور أسود	n
awn4-eec32676a339a	ألبي	a
awn4-eec33c693d828	إكرامية	n
awn4-eec341025d1f1	مُعلِن القوانين	n
awn4-eec34501584db	مسافة بعيدة	n
awn4-eec3484c39d64	تفرع ثلاثي	n
awn4-eec3505d05a4f	مَحْصُورٌ بِالثَّلْجِ	s
awn4-eec358fb9712f	مستودع سائل	n
awn4-eec35c66a1218	مَسْحَةُ المَعِدَة	n
awn4-eec35f7e104ce	جنائزي	a
awn4-eec364ea2a548	فيل هندي	n
awn4-eec369a1b816c	علم النفس البنيوي	n
awn4-eec36d63191e6	تكلّس	n
awn4-eec380be56fd7	سلسلة الجهاز الهضمي	n
awn4-eec382e9a812c	دالة	n
awn4-eec394a5221be	سِيلِينايْتُور	n
awn4-eec39856094b0	كلود برنارد	n
awn4-eec3aa1fee9b2	متسلسلة رمادية	n
awn4-eec3ab38328b6	قِشْدِيّ	s
awn4-eec3abca5f53d	خرف ما قبل الشيخوخة	n
awn4-eec3afdd34246	تَجَوَّلَ سيراً	v
awn4-eec3b3ae95661	أَنِيقٌ جِدًّا	s
awn4-eec3bcfbb0eab	يغلف	v
awn4-eec3c51afc418	مُتَرَبِّعًا	r
awn4-eec3d14600f04	تَطَابُق	n
awn4-eec3d406f5290	ثيميستوكليس	n
awn4-eec3d654837e9	كينا برية	n
awn4-eec3d9b0b16f5	أَصابَ	v
awn4-eec3dc02d739a	جنس هيبرتيا	n
awn4-eec3e1062f401	مخطط هرمي	n
awn4-eec3ef85d6855	رسم جمركي	n
awn4-eec3f06a9a7ce	تسمم بالمبيدات	n
awn4-eec3fc26eab95	حَلَّلَ نَحْوِيًّا	v
awn4-eec40197b0f33	اللغات الأفرو آسيوية	n
awn4-eec4029a5ae07	بوتاسيوم	n
awn4-eec40b0753ebe	جهاز عرض فوقي	n
awn4-eec41077e3c25	غَيْرُ مُتَوَازِن	s
awn4-eec411d6907c3	انحباس العصب	n
awn4-eec41b9c7e5ec	فيما يتعلق بعلم المياه العذبة	r
awn4-eec4222032c0b	خيري	n
awn4-eec4222ea4780	داندي دينمونت	n
awn4-eec4268de7940	أرثوذكسي	a
awn4-eec42df9bdcaa	خطبة طويلة مملة	n
awn4-eec439c9e82f9	طب نووي	n
awn4-eec43e07a02f6	لوغانيا	n
awn4-eec43eae64486	غرير الخنزير	n
awn4-eec44d075ad65	المملكة الأردنية الهاشمية	n
awn4-eec44dcfcb86e	تَوَزَّعَ	v
awn4-eec4530c0d2d0	ريش ضأن	n
awn4-eec4633bc2f0d	وحدة مترية	n
awn4-eec46a07e3d70	وَاقٍ مِن الرَّصَاص	s
awn4-eec479c9c5568	البارحة	r
awn4-eec47e64e56e9	صيد الثيران بالحبل	n
awn4-eec47f3e91489	حوت طيار	n
awn4-eec47fa838e0c	بضلال	r
awn4-eec488a652093	اِنْخِفَاض	n
awn4-eec48f673980b	ضعيف الذاكرة	a
awn4-eec491a69b557	تَنَاوَبَ عَلَى اغْتِصَاب	v
awn4-eec49877a7bfa	سفر عزرا	n
awn4-eec49cee369ab	تلقيح ذاتي	n
awn4-eec49fc2707cf	نقص سكر الدم	n
awn4-eec4aaa19de0b	وعاء سلطة	n
awn4-eec4abdc291fe	عمى ربعي	n
awn4-eec4b95213117	فينومينولوجيا	n
awn4-eec4ba87522a0	إسعافات أولية	n
awn4-eec4beeebe0f4	قطعة ملابس	n
awn4-eec4bf01dd1a7	آدمي	a
awn4-eec4c21634b36	جنس هولكوس	n
awn4-eec4da26125af	ينتهي	v
awn4-eec4e2f4cef15	عظم المدفع	n
awn4-eec4e69d61409	ثعبان العشب الأفعواني	n
awn4-eec4ea34f61f6	أوهايوِي	n
awn4-eec4ec6d91c50	تَجَمْهُر	n
awn4-eec5004d15702	أَكْبَرَ	v
awn4-eec50b9bf0229	أماماً	r
awn4-eec50d4f2cac9	مسرح ممتد	n
awn4-eec50fa3f9db5	إطار السرعة	n
awn4-eec51bfb9da2b	أحادي اللون	n
awn4-eec52360f9561	غير مرتب	a
awn4-eec534db61b4d	مجدداً	r
awn4-eec53cb11588c	تريغلوشين بحري	n
awn4-eec54210bf7ca	تمكيني	a
awn4-eec5581b3d065	نعس	v
awn4-eec55de4574fa	كَبُرَ كَكُرَةِ الثَّلْج	v
awn4-eec55f1ac3f22	رعشة الجماع	n
awn4-eec560ed82172	تنورة مزمومة	n
awn4-eec56b7ebe845	نَفْعِيَّة	n
awn4-eec5741768a91	الشيفرة المعيارية الأمريكية لتبادل المعلومات	n
awn4-eec57a006fad9	سَيِّئُ الطَّالِع	s
awn4-eec57b02e380c	كشمش هندي	n
awn4-eec57c5f94d50	بارز النقش	a
awn4-eec58b4679348	رومانوف	n
awn4-eec59541f27e9	أداة طبية	n
awn4-eec5959ccb762	غَيْر مُنْقَاد	s
awn4-eec5a57c1fb7c	قارب جليدي	n
awn4-eec5c0589cc82	قابل للتسلق	a
awn4-eec5c6ea08070	ملعقية	n
awn4-eec5c6fb67352	مِيكْرَوِيّ	s
awn4-eec5d9f93ad6d	نجاح مربح	n
awn4-eec5e1769b1f4	عمر الخيام	n
awn4-eec5f7c092a97	مَطْلِيّ الظَّهْر	s
